time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/clip_fraction,train/clip_range,train/learning_rate,train/value_loss,train/n_updates,rollout/ep_rew_mean,train/entropy_loss,rollout/ep_len_mean,train/policy_gradient_loss,train/explained_variance,train/std,train/loss,train/approx_kl
674,56,38400,75,0.159375,0.2,0.0002,1.2527154773473739,740,-55.13605065789473,-4.122790968418121,1000.0,-0.012149118329398334,0.24318277835845947,0.9574615359306335,0.3200843334197998,0.014979424
684,56,38912,76,0.2078125,0.2,0.0002,0.7286873891949653,750,-55.13605065789473,-4.121924591064453,1000.0,-0.009011158253997564,0.41622859239578247,0.9567055106163025,0.12366648763418198,0.0149206035
693,56,39424,77,0.2021484375,0.2,0.0002,2.042638584971428,760,-55.08071746153845,-4.120330715179444,1000.0,-0.012898175814189016,0.21257203817367554,0.9568824172019958,0.6801523566246033,0.009683789
702,56,39936,78,0.11796875,0.2,0.0002,0.21898384019732475,770,-55.08071746153845,-4.119506359100342,1000.0,-0.019355191895738245,0.851743072271347,0.9558374285697937,0.03373821824789047,0.015874587
711,56,40448,79,0.158984375,0.2,0.0002,0.2982329761609435,780,-55.57078812499999,-4.118406915664673,1000.0,-0.015000616922043264,0.5480774343013763,0.9567797183990479,0.06009994074702263,0.014003018
720,56,40960,80,0.207421875,0.2,0.0002,0.6421876408159732,790,-55.57078812499999,-4.1232958197593685,1000.0,-0.017191432882100344,0.6874591708183289,0.9589546918869019,0.2561034560203552,0.023242652
730,56,41472,81,0.1947265625,0.2,0.0002,0.26574021875858306,800,-55.694811292682914,-4.128363370895386,1000.0,-0.02835386451333761,0.671271026134491,0.9598263502120972,0.006818544119596481,0.016407538
739,56,41984,82,0.1345703125,0.2,0.0002,0.32838130854070186,810,-55.694811292682914,-4.125882840156555,1000.0,-0.014295167778618634,0.8636555820703506,0.9570395946502686,0.08361133933067322,0.0117849475
748,56,42496,83,0.12578125,0.2,0.0002,0.0979597333818674,820,-56.17423997619047,-4.118875682353973,1000.0,-0.013992779632098972,-1.0750279426574707,0.956855297088623,-0.009579787962138653,0.014350817
758,56,43008,84,0.19140625,0.2,0.0002,0.34928387142717837,830,-56.43234432558139,-4.119294214248657,1000.0,-0.01860519954934716,0.7144037485122681,0.9563511610031128,0.0950060710310936,0.018271184
767,56,43520,85,0.1580078125,0.2,0.0002,0.2862195584923029,840,-56.43234432558139,-4.114642095565796,1000.0,-0.015622737817466259,0.567503809928894,0.9538466334342957,0.014235496520996094,0.019524258
776,56,44032,86,0.2181640625,0.2,0.0002,0.40065798833966254,850,-56.87392897727272,-4.10745929479599,1000.0,-0.03016311617102474,0.7941578179597855,0.9534786939620972,0.13250263035297394,0.020710418
785,56,44544,87,0.1521484375,0.2,0.0002,0.09158810460940003,860,-56.87392897727272,-4.106107521057129,1000.0,-0.01969612978864461,0.9069823995232582,0.9516064524650574,-0.02444562502205372,0.019931411
794,56,45056,88,0.168359375,0.2,0.0002,0.8308011420071125,870,-56.43310915555555,-4.099400210380554,1000.0,-0.005870489915832877,0.567253440618515,0.9494694471359253,0.08253055810928345,0.012709797
803,56,45568,89,0.208984375,0.2,0.0002,1.8732694685459137,880,-56.43310915555555,-4.094943928718567,1000.0,-0.017390784318558873,0.4293574094772339,0.9491662979125977,0.4153859615325928,0.02030084
812,56,46080,90,0.1890625,0.2,0.0002,0.3472464572638273,890,-56.27483595652173,-4.093353354930878,1000.0,-0.013111143349669873,0.24757522344589233,0.9480025172233582,0.06690403819084167,0.021109194
821,56,46592,91,0.208203125,0.2,0.0002,0.6314403146505356,900,-56.27483595652173,-4.093168842792511,1000.0,-0.016089645121246575,0.6213026940822601,0.9497126340866089,0.1473456770181656,0.021402609
830,56,47104,92,0.1435546875,0.2,0.0002,0.28817894738167527,910,-56.56898131914892,-4.098848736286163,1000.0,-0.012640200438909233,0.751784935593605,0.9518860578536987,0.0529848076403141,0.011612545
839,56,47616,93,0.1951171875,0.2,0.0002,0.5489413008093834,920,-56.56898131914892,-4.106390321254731,1000.0,-0.016535897506400943,0.5263472199440002,0.9537028074264526,0.11873310059309006,0.020321138
848,56,48128,94,0.2314453125,0.2,0.0002,0.3349871139973402,930,-56.537464625000005,-4.10794073343277,1000.0,-0.012206464214250446,0.5013501942157745,0.9530102610588074,0.07907138019800186,0.019632787
857,56,48640,95,0.1328125,0.2,0.0002,0.5864425752311945,940,-56.537464625000005,-4.10588937997818,1000.0,-0.014722699066624045,0.5786014199256897,0.9527963399887085,0.15408702194690704,0.012513034
866,56,49152,96,0.2220703125,0.2,0.0002,1.3094288259744644,950,-56.338089040816335,-4.104017734527588,1000.0,-0.001986548793502152,-0.0744708776473999,0.9513000249862671,0.1503615826368332,0.009751976
875,56,49664,97,0.183203125,0.2,0.0002,0.4886431546881795,960,-56.338089040816335,-4.0972243547439575,1000.0,-0.02021102993749082,0.8388617038726807,0.9489492177963257,0.04875641316175461,0.019331686
884,56,50176,98,0.1568359375,0.2,0.0002,0.21200851146131755,970,-56.12041816000001,-4.089494574069977,1000.0,-0.011704133125022054,-0.3173367977142334,0.9464401602745056,0.03907552361488342,0.009693411
894,56,50688,99,0.259375,0.2,0.0002,1.406142058968544,980,-56.12041816000001,-4.082295382022858,1000.0,-0.006898920307867229,0.7229517996311188,0.9443678259849548,0.32726091146469116,0.019441158
903,56,51200,100,0.288671875,0.2,0.0002,4.112210732698441,990,-54.11453933333334,-4.076526784896851,1000.0,0.006374068616423756,0.4666202664375305,0.9439318180084229,0.6103865504264832,0.024746848
912,56,51712,101,0.2265625,0.2,0.0002,1.730171774327755,1000,-54.11453933333334,-4.076391267776489,1000.0,-0.003098087455146015,0.8000527769327164,0.9434367418289185,0.2907024323940277,0.02129076
921,56,52224,102,0.232421875,0.2,0.0002,2.8517184883356093,1010,-53.05567565384616,-4.0739924788475035,1000.0,-0.0010768582345917822,-0.011658191680908203,0.9425292015075684,0.3754398822784424,0.023292568
929,56,52736,103,0.27734375,0.2,0.0002,0.9410278245806694,1020,-53.05567565384616,-4.069608044624329,1000.0,-0.00932881240732968,0.7710937559604645,0.9410191774368286,0.11968082189559937,0.036917664
937,56,53248,104,0.411328125,0.2,0.0002,8.520421040058135,1030,-51.01821805660378,-4.065095257759094,1000.0,0.03429610887542367,0.5303343832492828,0.9405255317687988,1.6110916137695312,0.01985931
945,56,53760,105,0.19140625,0.2,0.0002,1.0685723565518856,1040,-51.01821805660378,-4.063936328887939,1000.0,-0.028173451637849213,0.9440839663147926,0.9399292469024658,0.21754708886146545,0.024241008
953,56,54272,106,0.2078125,0.2,0.0002,4.5055011183023455,1050,-48.9347198888889,-4.062050449848175,1000.0,-0.007210462354123592,0.5750154256820679,0.9393283724784851,0.968711256980896,0.02807178
961,56,54784,107,0.2078125,0.2,0.0002,2.0379521161317826,1060,-48.9347198888889,-4.0598264813423155,1000.0,-0.012283979426138103,0.5685804784297943,0.9387208819389343,0.5339643955230713,0.015608051
969,57,55296,108,0.192578125,0.2,0.0002,1.0201186694204807,1070,-48.664378327272736,-4.059269797801972,1000.0,-0.01247107305098325,0.9014069586992264,0.9393060207366943,0.24124115705490112,0.01797694
977,57,55808,109,0.2140625,0.2,0.0002,0.709359085559845,1080,-48.664378327272736,-4.0589234113693236,1000.0,-0.02005374461878091,0.9507629796862602,0.937312126159668,0.20376434922218323,0.0151507
985,57,56320,110,0.2326171875,0.2,0.0002,0.6103238526731729,1090,-48.12830135714286,-4.04946266412735,1000.0,-0.003870810195803642,0.8402754813432693,0.9338771104812622,0.0735330581665039,0.011430486
993,57,56832,111,0.20234375,0.2,0.0002,1.011415607482195,1100,-48.12830135714286,-4.035811936855316,1000.0,-0.024165837746113538,0.938696775585413,0.9287830591201782,0.33939328789711,0.01727846
1002,57,57344,112,0.1982421875,0.2,0.0002,0.8620085839182139,1110,-47.59354271929825,-4.019813895225525,1000.0,-0.01411473103798926,0.646856963634491,0.9247773885726929,0.04807523638010025,0.01569562
1010,57,57856,113,0.10390625,0.2,0.0002,0.19752213228493928,1120,-47.59354271929825,-4.013204097747803,1000.0,-0.007768245763145387,0.9622079953551292,0.9247868061065674,-0.013277992606163025,0.011099119
1018,57,58368,114,0.1779296875,0.2,0.0002,0.2593964857980609,1130,-48.162318258620694,-4.0142515897750854,1000.0,0.00019696380477398633,-0.23377561569213867,0.9250361919403076,0.07384533435106277,0.0052010715
1026,57,58880,115,0.1513671875,0.2,0.0002,0.6868283778429032,1140,-48.162318258620694,-4.014546036720276,1000.0,-0.014495953265577555,0.8710939437150955,0.925271213054657,0.22246117889881134,0.011120212
1034,57,59392,116,0.2224609375,0.2,0.0002,1.125856876373291,1150,-47.41007674576271,-4.012482857704162,1000.0,-0.013453917880542576,0.40447890758514404,0.9243714809417725,0.10983157157897949,0.0196654
1041,57,59904,117,0.1951171875,0.2,0.0002,1.2287849493324756,1160,-47.41007674576271,-4.007749903202057,1000.0,-0.006001705373637378,0.6641489565372467,0.9230503439903259,0.20270350575447083,0.014486421
1049,57,60416,118,0.120703125,0.2,0.0002,0.5311260797083378,1170,-47.13923246666666,-4.002062886953354,1000.0,-0.004564873944036663,0.17697787284851074,0.9203692674636841,0.12136158347129822,0.008451096
1057,57,60928,119,0.165625,0.2,0.0002,0.8503307819366455,1180,-47.13923246666666,-3.9898832499980927,1000.0,-0.01679865182377398,0.7537111043930054,0.9169951677322388,0.2791251242160797,0.013027282
1065,57,61440,120,0.10546875,0.2,0.0002,0.4854758206754923,1190,-46.79786454098361,-3.983102488517761,1000.0,-0.007817234215326607,0.6609729528427124,0.9161167144775391,0.05932149663567543,0.010847281
1073,57,61952,121,0.150390625,0.2,0.0002,1.017955170571804,1200,-46.79786454098361,-3.9810713827610016,1000.0,-0.01728598023764789,0.7926893681287766,0.9160932898521423,0.3814883828163147,0.013449648
1080,57,62464,122,0.1517578125,0.2,0.0002,1.1881520003080368,1210,-46.12859301612904,-3.980853247642517,1000.0,-0.010773710324428976,0.13888245820999146,0.9163310527801514,0.38464054465293884,0.008488098
1088,57,62976,123,0.208984375,0.2,0.0002,1.6285928681492805,1220,-46.12859301612904,-3.9810610949993133,1000.0,-0.018381296726875006,0.5602847933769226,0.9159414172172546,0.36953815817832947,0.015087886
1096,57,63488,124,0.1736328125,0.2,0.0002,0.4507047154009342,1230,-45.36948971428572,-3.9805328130722044,1000.0,-0.004572440986521542,0.14608651399612427,0.916813313961029,0.07800012826919556,0.012611975
1104,57,64000,125,0.1583984375,0.2,0.0002,1.2970658972859384,1240,-44.64847903125,-3.980917823314667,1000.0,-0.005723842117004096,0.8914018198847771,0.914966344833374,0.2884649336338043,0.008302309
1112,57,64512,126,0.185546875,0.2,0.0002,0.5793579746037721,1250,-44.64847903125,-3.974083399772644,1000.0,-0.0014736115932464599,0.5095140337944031,0.9145410060882568,0.16702872514724731,0.024745774
1120,58,65024,127,0.1484375,0.2,0.0002,1.3274259075522423,1260,-44.33081012307692,-3.9739324867725374,1000.0,-0.020980150927789508,0.5229008197784424,0.9133049845695496,0.3888589143753052,0.016352175
1128,58,65536,128,0.09609375,0.2,0.0002,0.5208700764924288,1270,-44.33081012307692,-3.9690825283527373,1000.0,-0.007600052072666586,0.8268347978591919,0.9127954840660095,0.19167621433734894,0.012961028
1136,58,66048,129,0.1357421875,0.2,0.0002,0.8433025717735291,1280,-43.964265863636356,-3.9650138914585114,1000.0,-0.01555523059796542,0.7407529056072235,0.9096523523330688,0.16500559449195862,0.022111656
1144,58,66560,130,0.155078125,0.2,0.0002,0.504088855907321,1290,-43.964265863636356,-3.9564991533756255,1000.0,-0.014338670996949077,0.9100165292620659,0.9103466272354126,0.0915796235203743,0.014891651
1152,58,67072,131,0.1646484375,0.2,0.0002,1.5160144716501236,1300,-42.20703067164178,-3.958230048418045,1000.0,-0.01653662114404142,0.7121005356311798,0.9094125032424927,0.39608731865882874,0.0090608485
1159,58,67584,132,0.208984375,0.2,0.0002,1.9905070126056672,1310,-42.20703067164178,-3.9527351915836335,1000.0,-0.01889460738748312,0.6251435875892639,0.9078024625778198,0.8754703402519226,0.011811435
1167,58,68096,133,0.130078125,0.2,0.0002,0.6505064591765404,1320,-42.14845577941176,-3.948099935054779,1000.0,-0.01839186199940741,0.6358153522014618,0.9067472219467163,0.13345682621002197,0.01148364
1175,58,68608,134,0.12890625,0.2,0.0002,0.5068850461393595,1330,-42.14845577941176,-3.9431682169437408,1000.0,-0.010058600991033017,0.9546492360532284,0.9046568870544434,0.141177237033844,0.0106633175
1183,58,69120,135,0.1009765625,0.2,0.0002,0.9234433300793171,1340,-41.932031637681156,-3.9358318865299227,1000.0,-0.014118961500935256,0.8835657238960266,0.9032143354415894,0.29257792234420776,0.009522557
1191,58,69632,136,0.191796875,0.2,0.0002,0.5120121438056231,1350,-41.932031637681156,-3.93076896071434,1000.0,-0.021097989287227392,0.9586776532232761,0.9015190005302429,0.09769801795482635,0.016101103
1200,58,70144,137,0.1443359375,0.2,0.0002,1.0210981778800488,1360,-41.997872342857136,-3.925377345085144,1000.0,-0.020256303390488027,0.8383062779903412,0.9003350138664246,0.026006031781435013,0.018425986
1207,58,70656,138,0.2001953125,0.2,0.0002,0.6156646639108658,1370,-41.997872342857136,-3.9230063378810884,1000.0,-0.01152896978892386,0.9451080858707428,0.9005793929100037,0.12505099177360535,0.025987104
1215,58,71168,139,0.230078125,0.2,0.0002,1.7465352974832058,1380,-40.26760563380281,-3.924428069591522,1000.0,-0.011081225890666246,0.5269996225833893,0.900623083114624,0.11967737972736359,0.020818852
1223,58,71680,140,0.2880859375,0.2,0.0002,6.003718870878219,1390,-40.26760563380281,-3.9232530176639555,1000.0,0.0021670868387445807,0.5380007922649384,0.9005049467086792,0.6215661764144897,0.02275382
1231,58,72192,141,0.2501953125,0.2,0.0002,0.3070050632581115,1400,-39.99413356944444,-3.92183113694191,1000.0,-0.014888794324360789,0.521656721830368,0.899016797542572,0.0836656466126442,0.013402075
1239,58,72704,142,0.225,0.2,0.0002,1.6321256048977375,1410,-39.99413356944444,-3.9171324551105497,1000.0,-0.005928518413566053,0.7129696905612946,0.8988971710205078,0.1272774338722229,0.020014174
1247,58,73216,143,0.206640625,0.2,0.0002,0.2877547886222601,1420,-40.200462972602736,-3.9168748795986175,1000.0,-0.0020900440169498323,0.32970261573791504,0.8981859683990479,0.02801857516169548,0.004725486
1255,58,73728,144,0.242578125,0.2,0.0002,1.193491942435503,1430,-40.200462972602736,-3.915674555301666,1000.0,0.0007948918733745814,0.8136689364910126,0.8984484672546387,0.07690566778182983,0.011474589
1263,58,74240,145,0.1712890625,0.2,0.0002,0.3269653830677271,1440,-40.08927818918919,-3.9149731278419493,1000.0,-0.011091966414824128,0.008661091327667236,0.8969437479972839,0.036838021129369736,0.010818358
1271,58,74752,146,0.2345703125,0.2,0.0002,0.7373915936797857,1450,-40.08927818918919,-3.9105168759822844,1000.0,-0.021052110544405877,0.9347859621047974,0.8968796133995056,0.05693519487977028,0.021237202
1279,58,75264,147,0.2060546875,0.2,0.0002,2.7183984234929084,1460,-39.43779541333333,-3.9104514837265016,1000.0,-0.015719284070655704,0.7928728461265564,0.8959159851074219,0.4429323971271515,0.017885694
1287,58,75776,148,0.1517578125,0.2,0.0002,0.9041723348200321,1470,-39.43779541333333,-3.9077533543109895,1000.0,-0.017237399891018867,0.9264156594872475,0.895296573638916,0.2558927536010742,0.009830842
1295,58,76288,149,0.191796875,0.2,0.0002,2.65348060131073,1480,-37.032745368421054,-3.9065716683864595,1000.0,-0.016555224475450814,0.7547934353351593,0.8957118988037109,0.6162518262863159,0.022713486
1303,58,76800,150,0.202734375,0.2,0.0002,4.527772536873817,1490,-37.032745368421054,-3.9065591216087343,1000.0,-0.004894269723445177,0.6515229046344757,0.8952400088310242,1.055239200592041,0.022429124
1311,58,77312,151,0.2046875,0.2,0.0002,0.9545782193541527,1500,-36.996093168831166,-3.9047503054141997,1000.0,-0.01360222022049129,0.24011528491973877,0.8947221636772156,0.22274871170520782,0.0073779216
1319,58,77824,152,0.1896484375,0.2,0.0002,0.7719981439411641,1510,-36.996093168831166,-3.9027947187423706,1000.0,-0.013703764812089504,0.929202675819397,0.8947165012359619,0.25624263286590576,0.017392952
1327,58,78336,153,0.1107421875,0.2,0.0002,0.618539460748434,1520,-36.82836175641025,-3.904650831222534,1000.0,-0.004871651437133551,0.8943790793418884,0.8957774043083191,0.10891865938901901,0.009599561
1336,58,78848,154,0.1693359375,0.2,0.0002,1.5121938407421112,1530,-36.82836175641025,-3.906885379552841,1000.0,-0.013571560347918421,0.8373216539621353,0.8952112197875977,0.2810831069946289,0.01598997
1344,59,79360,155,0.1490234375,0.2,0.0002,1.3517285525798797,1540,-35.497815531645564,-3.903013902902603,1000.0,-0.012842859281226993,0.8295585811138153,0.8934584856033325,0.19765245914459229,0.01332257
1352,59,79872,156,0.196484375,0.2,0.0002,2.2798596948385237,1550,-35.497815531645564,-3.896774935722351,1000.0,-0.022679946594871582,0.4083651900291443,0.8923753499984741,0.7795336246490479,0.01322464
1360,59,80384,157,0.1564453125,0.2,0.0002,1.549376629292965,1560,-34.035947675,-3.892131245136261,1000.0,-0.010638415603898466,0.5423223972320557,0.8897325992584229,0.3688146471977234,0.014708741
1367,59,80896,158,0.137109375,0.2,0.0002,1.725098294019699,1570,-34.035947675,-3.881982129812241,1000.0,-0.01165315716061741,0.842271625995636,0.8876954913139343,0.2537781596183777,0.007596749
1376,59,81408,159,0.0728515625,0.2,0.0002,0.4309055801481009,1580,-33.94813445679012,-3.873316252231598,1000.0,-0.0019817317370325327,0.16508692502975464,0.8838693499565125,0.14039401710033417,0.0042717583
1384,59,81920,160,0.1744140625,0.2,0.0002,0.7269529037177562,1590,-33.94813445679012,-3.8628638207912447,1000.0,-0.01969152591191232,0.9576637856662273,0.8831535577774048,0.1405927836894989,0.019604485
1392,59,82432,161,0.192578125,0.2,0.0002,0.4338224338367581,1600,-34.07404069512195,-3.8603237569332123,1000.0,-0.012646326376125217,0.6522867381572723,0.8807418346405029,0.06477905809879303,0.00896742
1400,59,82944,162,0.1583984375,0.2,0.0002,2.067547009885311,1610,-34.07404069512195,-3.8507674396038056,1000.0,-0.014175458834506572,0.7035784721374512,0.880058765411377,0.4194433093070984,0.013590686
1408,59,83456,163,0.166015625,0.2,0.0002,1.1586237974464892,1620,-33.2619036626506,-3.8527699589729307,1000.0,-0.01610882154200226,0.8767805695533752,0.8816806077957153,0.09450431913137436,0.016832888
1416,59,83968,164,0.2115234375,0.2,0.0002,2.2369559168815614,1630,-33.2619036626506,-3.8564166903495787,1000.0,-0.008976087078917772,0.5088949501514435,0.8817183971405029,0.6781539916992188,0.01735032
1425,59,84480,165,0.126953125,0.2,0.0002,3.9385374009609224,1640,-30.977587071428566,-3.8542539715766906,1000.0,-0.006038324115797878,0.42622119188308716,0.8811672925949097,1.0396302938461304,0.013726348
1433,59,84992,166,0.1966796875,0.2,0.0002,3.583664146065712,1650,-30.977587071428566,-3.8521132469177246,1000.0,0.001033509336411953,-0.09477710723876953,0.8803813457489014,1.2631034851074219,0.012149654
1441,59,85504,167,0.112890625,0.2,0.0002,3.5632386445999145,1660,-28.157004517647056,-3.848635256290436,1000.0,-0.014533903752453625,0.4370359778404236,0.8792908191680908,1.2133309841156006,0.009924823
1448,59,86016,168,0.148046875,0.2,0.0002,2.685891254246235,1670,-27.293929860465116,-3.8448251366615294,1000.0,-0.008495923015289009,0.8649328947067261,0.8779140710830688,0.4913427233695984,0.024231065
1456,59,86528,169,0.1056640625,0.2,0.0002,0.22143677440471948,1680,-27.293929860465116,-3.8411018192768096,1000.0,-0.015976549172773958,0.9431928992271423,0.8776764869689941,-0.00897802785038948,0.01696403
1464,59,87040,170,0.1919921875,0.2,0.0002,7.394058442115783,1690,-24.74896920689655,-3.8417776346206667,1000.0,-0.01426019794307649,0.07310503721237183,0.877724289894104,2.0075721740722656,0.017021142
1472,59,87552,171,0.226171875,0.2,0.0002,3.10019998550415,1700,-24.74896920689655,-3.8414227783679964,1000.0,-0.016610588086768983,0.22837728261947632,0.8778473734855652,1.016432762145996,0.022091009
1480,59,88064,172,0.1931640625,0.2,0.0002,3.4003743708133696,1710,-23.160301795454544,-3.8414432048797607,1000.0,-0.009626725921407342,0.07608175277709961,0.8777684569358826,1.5371956825256348,0.022733172
1488,59,88576,173,0.1875,0.2,0.0002,1.7046712934970856,1720,-23.160301795454544,-3.8420408189296724,1000.0,-0.014107216009870171,0.9665748327970505,0.8783949613571167,0.5520969033241272,0.011258558
1497,59,89088,174,0.213671875,0.2,0.0002,6.807775974273682,1730,-20.569249348314607,-3.8430104315280915,1000.0,-0.007706112321466207,0.21863138675689697,0.8782711029052734,1.9035600423812866,0.019602895
1505,59,89600,175,0.2400390625,0.2,0.0002,2.1504661843180655,1740,-20.569249348314607,-3.842452031373978,1000.0,-0.008363539888523518,0.809754490852356,0.8782199621200562,0.4628026783466339,0.015965866
1512,59,90112,176,0.19921875,0.2,0.0002,3.5212210565805435,1750,-19.32946617777778,-3.842419999837875,1000.0,0.002324969065375626,0.8462919890880585,0.8780829310417175,0.6777428388595581,0.008526899
1520,59,90624,177,0.123828125,0.2,0.0002,1.4266524575650692,1760,-19.32946617777778,-3.8416687190532683,1000.0,-0.00024960404261946677,0.9293411076068878,0.8778778910636902,0.1558017134666443,0.0135968905
1528,59,91136,178,0.2021484375,0.2,0.0002,6.686191362142563,1770,-16.152791835164834,-3.8409746408462526,1000.0,-0.007930884649977089,0.6849486827850342,0.8774659633636475,2.2133116722106934,0.014146512
1536,59,91648,179,0.1919921875,0.2,0.0002,7.598608469963073,1780,-16.152791835164834,-3.839557921886444,1000.0,-0.017578044999390842,0.8828221783041954,0.8772515654563904,2.5956521034240723,0.01808006
1544,59,92160,180,0.18828125,0.2,0.0002,9.1009656727314,1790,-12.878160739130434,-3.8392290115356444,1000.0,0.005228797066956758,-0.1954406499862671,0.877290666103363,1.4056588411331177,0.012135102
1553,59,92672,181,0.2076171875,0.2,0.0002,5.672372317314148,1800,-12.878160739130434,-3.8387919783592226,1000.0,-0.0027871151105500758,0.40257370471954346,0.8767845630645752,0.8515120148658752,0.015642017
1561,59,93184,182,0.2244140625,0.2,0.0002,6.3157778024673465,1810,-10.675747086021506,-3.836610233783722,1000.0,-0.008683049166575075,0.631771981716156,0.8762289881706238,2.141474485397339,0.03465849
1569,59,93696,183,0.229296875,0.2,0.0002,22.154224371910097,1820,-10.675747086021506,-3.8353958785533906,1000.0,-0.009017846267670392,0.5603073835372925,0.8760342597961426,5.456762790679932,0.02707138
1577,59,94208,184,0.3369140625,0.2,0.0002,15.09716968536377,1830,-7.31413685106383,-3.8349598348140717,1000.0,0.01650982364080846,0.7078844606876373,0.8759735822677612,2.9543163776397705,0.019856002
1586,59,94720,185,0.2439453125,0.2,0.0002,8.29568737745285,1840,-7.31413685106383,-3.8349169969558714,1000.0,-0.005616378132253885,0.8387312740087509,0.8759955763816833,2.232469320297241,0.027562877
1594,59,95232,186,0.18359375,0.2,0.0002,4.784625972807407,1850,-6.184514357894737,-3.8339764416217803,1000.0,-0.004516984755173326,0.8400021344423294,0.8750321269035339,1.2361888885498047,0.016351443
1601,59,95744,187,0.2470703125,0.2,0.0002,14.64614840745926,1860,-6.184514357894737,-3.829909932613373,1000.0,-0.0046747052809223534,0.5862562656402588,0.8742078542709351,3.3356552124023438,0.028462887
1610,59,96256,188,0.2482421875,0.2,0.0002,5.872780150175094,1870,-4.91270596875,-3.8287508726119994,1000.0,-0.0061599140288308265,0.8754812628030777,0.874119758605957,0.995602011680603,0.018586406
1618,59,96768,189,0.2486328125,0.2,0.0002,9.947951221466065,1880,-4.91270596875,-3.828501445055008,1000.0,-0.0035014098044484853,0.648680716753006,0.8738694190979004,2.424825429916382,0.022160234
1626,59,97280,190,0.2041015625,0.2,0.0002,3.341120234131813,1890,-3.681308257731959,-3.82752839922905,1000.0,-0.013648304250091314,0.8418803066015244,0.8735703825950623,0.4844411313533783,0.018989956
1634,59,97792,191,0.1841796875,0.2,0.0002,15.650769209861755,1900,-3.681308257731959,-3.827272629737854,1000.0,-0.012811184476595372,0.3837904930114746,0.8736889362335205,4.642686367034912,0.009125171
1642,59,98304,192,0.3728515625,0.2,0.0002,21.37818624973297,1910,-0.1906235102040817,-3.827541983127594,1000.0,0.007962414855137467,0.26722919940948486,0.8735429644584656,2.922644853591919,0.052311763
1650,59,98816,193,0.3025390625,0.2,0.0002,4.136652693152428,1920,-0.1906235102040817,-3.8265472292900085,1000.0,0.0059850637568160895,0.9244092926383018,0.8731917142868042,0.7550555467605591,0.032434087
1658,59,99328,194,0.2751953125,0.2,0.0002,9.280318397283555,1930,2.9124892929292927,-3.825212633609772,1000.0,0.0031462899642065167,0.9104399234056473,0.8729302883148193,3.4679696559906006,0.026634516
1666,59,99840,195,0.2587890625,0.2,0.0002,4.931371963024139,1940,2.9124892929292927,-3.8248216032981874,1000.0,-0.008170159766450524,0.8893126472830772,0.8729960322380066,0.6971198320388794,0.024860851
1674,59,100352,196,0.244140625,0.2,0.0002,11.092443740367889,1950,4.937055679999999,-3.8247949719429015,1000.0,-0.01942899958230555,0.7763940095901489,0.8728216886520386,3.1911351680755615,0.019181851
1682,59,100864,197,0.2890625,0.2,0.0002,4.903329166769981,1960,4.937055679999999,-3.8237125396728517,1000.0,0.0008178960299119354,0.9198086485266685,0.8722683787345886,0.6855997443199158,0.018232815
1689,59,101376,198,0.1765625,0.2,0.0002,0.6658101570792496,1970,5.99932674,-3.8221105337142944,1000.0,-0.0067375956801697615,0.06352591514587402,0.8723511695861816,0.01584916189312935,0.008942512
1697,60,101888,199,0.3443359375,0.2,0.0002,10.595308423042297,1980,5.99932674,-3.822919601202011,1000.0,0.009605390159413219,0.9160145148634911,0.8724265098571777,2.6167874336242676,0.030918144
1705,60,102400,200,0.153125,0.2,0.0002,1.4740991262719034,1990,8.108409870000001,-3.8224481523036955,1000.0,-0.012071563117206096,0.7076412737369537,0.8720337748527527,0.016092337667942047,0.041426815
1713,60,102912,201,0.39375,0.2,0.0002,3.569649302959442,2000,8.108409870000001,-3.8221507549285887,1000.0,-0.004880535276606679,0.946757260710001,0.8725897073745728,0.37939387559890747,0.037412457
1721,60,103424,202,0.201171875,0.2,0.0002,0.2494419773109257,2010,9.066607079999999,-3.823571187257767,1000.0,0.003463718679267913,-0.29714465141296387,0.8724674582481384,0.0070042358711361885,0.0045742695
1728,60,103936,203,0.505859375,0.2,0.0002,3.08684973269701,2020,9.066607079999999,-3.823047715425491,1000.0,-0.00677892433013767,0.9681178443133831,0.872269332408905,0.38922521471977234,0.055570044
1736,60,104448,204,0.2263671875,0.2,0.0002,0.42240997375920414,2030,9.69705191,-3.822617048025131,1000.0,-0.01023842147551477,0.9635787717998028,0.8717765212059021,0.03734782338142395,0.036292486
1744,60,104960,205,0.2037109375,0.2,0.0002,2.680640049278736,2040,9.69705191,-3.819967770576477,1000.0,-0.0025951971765607595,0.9724174421280622,0.8716279864311218,0.4728291630744934,0.022764936
1752,60,105472,206,0.114453125,0.2,0.0002,0.1235645015258342,2050,11.021403140000002,-3.81750083565712,1000.0,-0.008163261227309704,0.6176919043064117,0.8697788119316101,-0.003522941842675209,0.0077389227
1760,60,105984,207,0.2533203125,0.2,0.0002,28.72468318939209,2060,11.021403140000002,-3.8111159443855285,1000.0,0.0047607080079615114,0.8966444134712219,0.8689689636230469,9.28786563873291,0.015119996
1768,60,106496,208,0.20078125,0.2,0.0002,0.1866886137984693,2070,13.924869500000002,-3.8087792336940764,1000.0,-0.01257424319628626,0.6746236085891724,0.8680382966995239,-0.021460777148604393,0.016257534
